gard id,unii id,disease - chemical,disease - gene - chemical,disease-phenotype-gene-chemical,disease-subclass-disease-gene-chemical,disease-variant-gene-chemical,disease-causing_gene-gene-chemical,disease-gene-gene-chemical
,287M0347EV,failed,failed,failed,failed,failed,failed,failed
,287M0347EV,failed,failed,failed,failed,failed,failed,failed
,0H73WJJ391,failed,failed,failed,failed,failed,failed,failed
,98PI200987,failed,failed,failed,failed,failed,failed,failed
,7LJ087RS6F,failed,failed,failed,failed,failed,failed,failed
,7LJ087RS6F,failed,failed,failed,failed,failed,failed,failed
,7LJ087RS6F,failed,failed,failed,failed,failed,failed,failed
,7LJ087RS6F,failed,failed,failed,failed,failed,failed,failed
,Z9O08YRN8O,failed,failed,failed,failed,failed,failed,failed
,Z9O08YRN8O,failed,failed,failed,failed,failed,failed,failed
,98H1T17066,failed,failed,failed,failed,failed,failed,failed
,IEU56G3J9C,failed,failed,failed,failed,failed,failed,failed
,GCA9VV7D2N,failed,failed,failed,failed,failed,failed,failed
,FYS6T7F842,failed,failed,failed,failed,failed,failed,failed
,FYS6T7F842,failed,failed,failed,failed,failed,failed,failed
,FYS6T7F842,failed,failed,failed,failed,failed,failed,failed
,FYS6T7F842,failed,failed,failed,failed,failed,failed,failed
,FYS6T7F842,failed,failed,failed,failed,failed,failed,failed
,FYS6T7F842,failed,failed,failed,failed,failed,failed,failed
,FYS6T7F842,failed,failed,failed,failed,failed,failed,failed
,B72HH48FLU,failed,failed,failed,failed,failed,failed,failed
,B72HH48FLU,failed,failed,failed,failed,failed,failed,failed
,B72HH48FLU,failed,failed,failed,failed,failed,failed,failed
,FYS6T7F842,failed,failed,failed,failed,failed,failed,failed
,B72HH48FLU,failed,failed,failed,failed,failed,failed,failed
,OP401G7OJC,failed,failed,failed,failed,failed,failed,failed
,4EQZ6YO2HI,failed,failed,failed,failed,failed,failed,failed
,4EQZ6YO2HI,failed,failed,failed,failed,failed,failed,failed
,5L84T2Z6NP,failed,failed,failed,failed,failed,failed,failed
,5L84T2Z6NP,failed,failed,failed,failed,failed,failed,failed
,5VV3MDU5IE,failed,failed,failed,failed,failed,failed,failed
,2C6NUM6878,failed,failed,failed,failed,failed,failed,failed
,S07O44R1ZM,failed,failed,failed,failed,failed,failed,failed
,S07O44R1ZM,failed,failed,failed,failed,failed,failed,failed
,S07O44R1ZM,failed,failed,failed,failed,failed,failed,failed
,7XL5ISS668,failed,failed,failed,failed,failed,failed,failed
,7XL5ISS668,failed,failed,failed,failed,failed,failed,failed
,P88XT4IS4D,failed,failed,failed,failed,failed,failed,failed
,P88XT4IS4D,failed,failed,failed,failed,failed,failed,failed
,P88XT4IS4D,failed,failed,failed,failed,failed,failed,failed
,P88XT4IS4D,failed,failed,failed,failed,failed,failed,failed
,P88XT4IS4D,failed,failed,failed,failed,failed,failed,failed
,P88XT4IS4D,failed,failed,failed,failed,failed,failed,failed
,7XL5ISS668,failed,failed,failed,failed,failed,failed,failed
,7XL5ISS668,failed,failed,failed,failed,failed,failed,failed
,7XL5ISS668,failed,failed,failed,failed,failed,failed,failed
,7XL5ISS668,failed,failed,failed,failed,failed,failed,failed
,7XL5ISS668,failed,failed,failed,failed,failed,failed,failed
,P88XT4IS4D,failed,failed,failed,failed,failed,failed,failed
,S7V92P67HO,failed,failed,failed,failed,failed,failed,failed
,S7V92P67HO,failed,failed,failed,failed,failed,failed,failed
,S7V92P67HO,failed,failed,failed,failed,failed,failed,failed
,S7V92P67HO,failed,failed,failed,failed,failed,failed,failed
,S7V92P67HO,failed,failed,failed,failed,failed,failed,failed
,S7V92P67HO,failed,failed,failed,failed,failed,failed,failed
,S7V92P67HO,failed,failed,failed,failed,failed,failed,failed
,ADN3S497AZ,failed,failed,failed,failed,failed,failed,failed
,ADN3S497AZ,failed,failed,failed,failed,failed,failed,failed
,ADN3S497AZ,failed,failed,failed,failed,failed,failed,failed
,6702D36OG5,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,2S9ZZM9Q9V,failed,failed,failed,failed,failed,failed,failed
,428673RC2Z,failed,failed,failed,failed,failed,failed,failed
,428673RC2Z,failed,failed,failed,failed,failed,failed,failed
9285,322U039GMF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9649,,FALSE,failed,failed,failed,failed,failed,failed
9649,,FALSE,failed,failed,failed,failed,failed,failed
9650,B769I4XPY3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9650,,FALSE,failed,failed,failed,failed,failed,failed
6405,AC71R787OV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5725,9F2286627L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5725,0G3DE8943Y,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6544,615637S5PE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6544,UVJ7NL8S2P,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6544,TCR92293RC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6544,,FALSE,failed,failed,failed,failed,failed,failed
6544,,FALSE,failed,failed,failed,failed,failed,failed
6544,,FALSE,failed,failed,failed,failed,failed,failed
6544,,FALSE,failed,failed,failed,failed,failed,failed
8638,U6E7R9OE4R,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,JS606MEA30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,X6SH5T8H76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,A8E516A20K,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,SNU299M83Q,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
522,IYZ9TI08W3,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
522,IYZ9TI08W3,FALSE,FALSE,failed,FALSE,FALSE,FALSE,failed
522,RO03J093CP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,3062P60MH9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,IYZ9TI08W3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,IYZ9TI08W3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,,FALSE,failed,failed,failed,failed,failed,failed
522,,FALSE,failed,failed,failed,failed,failed,failed
522,D733ET3F9O,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5730,3K6A6FJ98O,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
12757,2PYF2U9JNF,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,6ZJ8V3Q0H1,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,80P1Q21652,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,JU19P2M2KM,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,M0Q7802G2B,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,S68QU67MAZ,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,54XUF2TZ7G,FALSE,FALSE,failed,FALSE,failed,FALSE,FALSE
12757,90YLS47BRX,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,T2410KM04A,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,V860J30J9N,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,U6E7R9OE4R,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,,FALSE,failed,failed,failed,failed,failed,failed
12757,,FALSE,failed,failed,failed,failed,failed,failed
12757,,FALSE,failed,failed,failed,failed,failed,failed
12757,,FALSE,failed,failed,failed,failed,failed,failed
12757,,FALSE,failed,failed,failed,failed,failed,failed
5698,6J2WVD66KR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5698,29VT07BGDA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5698,,FALSE,failed,failed,failed,failed,failed,failed
5748,XPQ5L1L4WO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5748,,FALSE,failed,failed,failed,failed,failed,failed
5748,HW3H7D91F6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12931,GF00K3IIWE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
558,KAV15B369O,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
13103,AYH22O1B1U,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13103,KUW1QG1ZM3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13103,,FALSE,failed,failed,failed,failed,failed,failed
436,3G6834I4PF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5797,YI3H6V056C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5797,,FALSE,failed,failed,failed,failed,failed,failed
804,2W150K0UUC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5784,S270N0TRQY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5784,S270N0TRQY,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5784,,FALSE,failed,failed,failed,failed,failed,failed
5784,,FALSE,failed,failed,failed,failed,failed,failed
5784,,FALSE,failed,failed,failed,failed,failed,failed
5784,,FALSE,failed,failed,failed,failed,failed,failed
6968,M91TG242P2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6968,,FALSE,failed,failed,failed,failed,failed,failed
5785,,FALSE,failed,failed,failed,failed,failed,failed
652,A08F5XTI6G,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
5786,0I8H2M0L7N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,FD57A79R4P,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,G538EBV4VF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,LH812IV7LI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,WI638GUS96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,KPKO7W46E8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,451W47IQ8X,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,8V32U4AOQU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,BEI7G52Q8Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,CR102F038W,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,EUT3557RT5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,I4ZSB1Q2DU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,KX44A9HM0B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,QFC21096ON,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,W2T4YRA9AD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,A6778U5IFY,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,CFS802C28F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,CR102F038W,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,PKE82W49V1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,,FALSE,failed,failed,failed,failed,failed,failed
5786,,FALSE,failed,failed,failed,failed,failed,failed
5786,,FALSE,failed,failed,failed,failed,failed,failed
5786,,FALSE,failed,failed,failed,failed,failed,failed
5786,,FALSE,failed,failed,failed,failed,failed,failed
5786,,FALSE,failed,failed,failed,failed,failed,failed
5786,,FALSE,failed,failed,failed,failed,failed,failed
5786,,FALSE,failed,failed,failed,failed,failed,failed
5786,,FALSE,failed,failed,failed,failed,failed,failed
